TimeStamp,AccXAxis,AccYAxis,AccZAxis,GyroXAxis,GyroYAxis,GyroZAxis,,AccXAxisAvg5,AccYAxisAvg5,AccZAxisAvg5,GyroXAxisAvg5,GyroYAxisAvg5,GyroZAxisAvg5,,AccXAxisAvg10,AccYAxisAvg10,AccZAxisAvg10,GyroXAxisAvg10,GyroYAxisAvg10,GyroZAxisAvg10,,AccXAxisAvg15,AccYAxisAvg15,AccZAxisAvg15,GyroXAxisAvg15,GyroYAxisAvg15,GyroZAxisAvg15
112,229,49,-10,760,-1434,-888,,153.2,72,-135,1585.2,-2136,-1057.2,,67.1,76.6,-216.1,645.3,-1624.4,-669.2,,42,85.4615384615,-221.8461538462,396.3846153846,-1257.2307692308,-508.6153846154
113,207,71,-10,514,-1638,-862,,117,70,-190.4,1460.8,-2286.6,-985.2,,39.4,83,-240.6,489.5,-1493.5,-574.3,,21.6153846154,91.6923076923,-239.3076923077,327.6923076923,-1134.8461538462,-440.8461538462
114,157,110,-124,1303,-2625,-1378,,66.8,73,-256.6,1261,-2278,-878.4,,14.5,88.1,-263.6,388.7,-1334.2,-485.1,,1.9230769231,97.8461538462,-259.1538461538,288.1538461538,-1000,-364.1538461538
115,117,43,-203,3361,-2710,-1287,,33.2,68,-293.4,886,-1903.8,-647.4,,-4.7,88.1,-274,257.6,-1064.7,-348.4,,-14.4615384615,104.2307692308,-273.8461538462,156.3076923077,-739.1538461538,-206.9230769231
116,56,87,-328,1988,-2273,-871,,-0.6,79.6,-308.8,151.6,-1480,-425,,-20,96.8,-277.4,-91.8,-778,-220.4,,-26.2307692308,114.3846153846,-280.6153846154,-139.0769230769,-418.2307692308,-33.6923076923
117,48,39,-287,138,-2187,-528,,-19,81.2,-297.2,-294.6,-1112.8,-281.2,,-30.5,103.2,-271.4,-290.6,-539.2,-119.8,,-31,120.3076923077,-279.4615384615,-276.0769230769,-55.0769230769,118.2307692308
118,-44,86,-341,-485,-1595,-328,,-38.2,96,-290.8,-481.8,-700.4,-163.4,,-40.9,118.6,-274.2,-345.5,-243.9,-0.4,,-30.7692307692,126.4615384615,-275.1538461538,-469.8461538462,306.4615384615,272.2307692308
119,-11,85,-308,-572,-754,-223,,-37.8,103.2,-270.6,-483.6,-390.4,-91.8,,-40.1,127.5,-269.2,-344.9,61.8,128.9,,-21.6923076923,129,-259.3076923077,-576.1538461538,617.7692307692,419
120,-52,101,-280,-311,-591,-175,,-42.6,108.2,-254.6,-370.8,-225.6,-49.4,,-39.6,135.4,-269.7,-267,382,261.6,,-10.4615384615,132.6923076923,-240.9230769231,-609.8461538462,908.6153846154,567
121,-36,95,-270,-243,-437,-152,,-39.4,114,-246,-335.2,-76,-15.8,,-29.3,137.2,-264.8,-474,692.4,426.5,,8.1538461538,128.6923076923,-219.3076923077,-601.1538461538,1058.3846153846,647.6153846154
122,-48,113,-255,-798,-125,61,,-42,125.2,-245.6,-286.6,34.4,41.6,,-18.3,139.6,-251.3,-636.4,981.3,599.7,,26.8461538462,125.1538461538,-198,-626.1538461538,1150,683.3076923077
123,-42,122,-240,-494,-45,30,,-43.6,141.2,-257.6,-209.2,212.6,162.6,,0,141.6,-232.7,-657.6,1296.5,763.7,,48.3846153846,123.6153846154,-179.5384615385,-623.3076923077,1242.3076923077,718.6923076923
124,-35,110,-228,-8,70,-11,,-42.4,151.8,-267.8,-206.2,514,349.6,,23.2,134.3,-208.6,-628,1436.6,848,,70.4615384615,122.5384615385,-162.1538461538,-670.3076923077,1291.3076923077,735.1538461538
125,-36,130,-237,-133,157,-7,,-36.6,162.6,-284.8,-163.2,989.6,572.6,,47.4,128.2,-185.1,-684,1505,880.3,,92.8461538462,121.6923076923,-143.2307692308,-734.5384615385,1325,747.9230769231
126,-49,151,-268,0,115,135,,-19.2,160.4,-283.6,-612.8,1460.8,868.8,,74.2,124.5,-162.9,-746.8,1596.8,933.1,,116.0769230769,119,-121.4615384615,-706.0769230769,1306.7692307692,751.5384615385
127,-56,193,-315,-411,766,666,,5.4,154,-257,-986.2,1928.2,1157.8,,103.6,120.2,-137.5,-857.3,1644.5,944,,139.9230769231,114.6153846154,-100.5384615385,-687.5384615385,1290.3846153846,742.4615384615
128,-36,175,-291,-479,1462,965,,43.6,142,-207.8,-1106,2380.4,1364.8,,134.8,110.8,-104.2,-900.5,1618.7,892.9,,163.5384615385,107.3846153846,-73,-662.6923076923,1217.2307692308,690.6153846154
129,-6,164,-313,207,2448,1104,,88.8,116.8,-149.4,-1049.8,2359.2,1346.4,,165,102.8,-70.5,-828.9,1464.5,800.4,,184.7692307692,101.6153846154,-48.7692307692,-631.3076923077,1098.6923076923,608.3846153846
130,51,119,-231,-2381,2513,1474,,131.4,93.8,-85.4,-1204.8,2020.4,1188,,191.7,95.8,-38.8,-825.5,1209.9,691.7,,203.8461538462,94.8461538462,-20.3846153846,-600.4615384615,875.6153846154,504.7692307692
131,74,119,-135,-1867,2452,1580,,167.6,88.6,-42.2,-880.8,1732.8,997.4,,211.7,93.8,-11.4,-596.2,940.1,543.5,,217.2307692308,91.9230769231,-0.7692307692,-377.7692307692,623.3846153846,354.8461538462
132,135,133,-69,-1010,3027,1701,,201.8,86.4,-18,-728.4,1360.8,730.2,,228.3,91.9,4.5,-416.6,687,375.1,,229.6153846154,88.5384615385,11.3846153846,-222.6923076923,343.3846153846,176.1538461538
133,190,49,1,-198,1356,873,,226,79.6,-0.6,-695,857,421,,239,86.2,17,-254.8,339.1,180.7,,234.3846153846,85.3076923077,14.6923076923,-89.3846153846,-4.3846153846,-28.3846153846
134,207,49,7,-568,754,312,,241.2,88.8,8.4,-608,569.8,254.4,,242.5,89.4,19.3,-183.6,126.9,45.9,,231.0769230769,88.9230769231,10.2307692308,56.3076923077,-272.4615384615,-199.2307692308
135,232,93,-15,-761,1075,521,,252,97.8,7.8,-446.2,399.4,195.4,,245.3,92,20.9,-111.9,-67.3,-59.6,,227.9230769231,90.2307692308,-0.0769230769,318.5384615385,-661.6153846154,-308.4615384615
136,245,108,-14,-1105,592,244,,255.8,99,19.4,-311.6,147.4,89.6,,241.8,91.8,19.8,36.5,-324.2,-207.5,,219.2307692308,88.6923076923,-18.8461538462,476.3846153846,-862.0769230769,-416.9230769231
137,256,99,18,-843,508,155,,254.8,97.4,27,-104.8,13.2,20,,232,90.6,15.5,316.6,-596.3,-366.7,,204.7692307692,91.5384615385,-39.1538461538,547.8461538462,-1009.6923076923,-506.2307692308
138,266,95,46,237,-80,40,,252,92.8,34.6,185.4,-178.8,-59.6,,223,87.3,1,685,-1077.6,-493,,186.6153846154,98.5384615385,-63.7692307692,577,-1134.3076923077,-564.1538461538
139,261,94,4,241,-98,17,,243.8,90,30.2,240.8,-316,-162.6,,208.3,85.1,-29.5,790.4,-1222.7,-585.9,,167.8461538462,104.7692307692,-85.6923076923,465.2307692308,-1173.1538461539,-607.3076923077
140,251,99,43,-88,-185,-8,,238.6,86.2,34,222.4,-534,-314.6,,187.9,90.2,-57.7,748.7,-1345.6,-679.3,,147.4615384615,113.9230769231,-105.1538461538,406.3076923077,-1183.6923076923,-628.1538461538
141,240,100,24,-71,-79,-104,,227.8,84.6,20.2,384.6,-795.8,-504.6,,164.8,99.3,-92.2,711.1,-1438.3,-738.3,,127.8461538462,120.3846153846,-126.9230769231,353.4615384615,-1183,-627
142,242,76,56,608,-452,-243,,209.2,83.8,4,738,-1205.8,-753.4,,143,106.9,-118.5,596.6,-1488.9,-780,,109,126.4615384615,-143.8461538462,296.3076923077,-1177.6923076923,-633.6153846154
143,225,81,24,514,-766,-475,,194,81.8,-32.6,1184.6,-1976.4,-926.4,,118.4,120.6,-149,483.3,-1467.2,-781.1,,90.3846153846,135.4615384615,-163.3076923077,338.3076923077,-1129.0769230769,-615.7692307692
144,235,75,23,149,-1188,-743,,172.8,80.2,-89.2,1340,-2129.4,-1009.2,,95.5,130.8,-175.4,354.4,-1408.2,-732.9,,74.1538461538,143.6153846154,-181.4615384615,327.4615384615,-1061.3076923077,-575
145,197,91,-26,723,-1494,-958,,137.2,94.2,-149.4,1275,-2157.2,-1044,,71.5,141.2,-197.3,258.1,-1290.4,-677.6,,57.4615384615,149.9230769231,-198.3076923077,299.2307692308,-968.3846153846,-518.5384615385
146,147,96,-57,1696,-2129,-1348,,101.8,114,-204.6,1037.6,-2080.8,-972,,51.8,151.4,-214.4,301.2,-1123,-582.9,,43.3076923077,156.6923076923,-211.7692307692,228.4615384615,-865.7692307692,-450.1538461538
147,166,66,-127,2841,-4305,-1108,,76.8,130,-241,455.2,-1772,-806.6,,38.5,160.5,-229.9,168.9,-898.6,-442.6,,33.7692307692,161.8461538462,-222.4615384615,89.3846153846,-704.5384615385,-350.7692307692
148,119,73,-259,1291,-1531,-889,,42.8,159.4,-265.4,-218,-958,-635.8,,23.7,169.6,-236.8,-137,-466.1,-332.7,,21,169.6923076923,-229.3076923077,-77.3846153846,-370.0769230769,-271.9230769231
149,57,145,-278,-176,-1327,-917,,18.2,181.4,-261.6,-631.2,-687,-456.6,,13.1,180.2,-231,-285.8,-329,-250.7,,11.8461538462,176.9230769231,-226.3846153846,-198.6153846154,-249.9230769231,-200.1538461538
150,20,190,-302,-464,-1112,-598,,5.8,188.2,-245.2,-758.8,-423.6,-311.2,,9.7,182,-222.8,-279.4,-199.6,-164.6,,8.3846153846,178.7692307692,-219.3846153846,-175,-143.6923076923,-131.6153846154
151,22,176,-239,-1216,-585,-521,,1.8,188.8,-224.2,-435.2,-165.2,-193.8,,7.7,179.8,-214.2,-165.7,-84.1,-113.1,,7.1538461538,176.6153846154,-211.6153846154,-118,-58.6923076923,-86
152,-4,213,-249,-525,-235,-254,,0.2,191,-218.8,-117.4,-25.2,-78.6,,5.5,178.9,-212.4,-72.6,-22.5,-56.6,,5.8461538462,174.1538461538,-209.4615384615,-19.4615384615,-15.8461538462,-54.8461538462
153,-4,183,-240,-775,-176,7,,4.6,179.8,-208.2,-56,25.8,-29.6,,7.1,174.5,-206.2,-7,6.4,-33.8,,6.3846153846,173.0769230769,-209.4615384615,19.5384615385,5.8461538462,-21.5384615385
154,-5,179,-196,-814,-10,-190,,8,179,-200.4,59.6,29,-44.8,,7.9,172.4,-202.3,98.2,23.3,-35,,9.4615384615,169.8461538462,-206.3076923077,14.0769230769,16.6923076923,-26.6153846154
155,0,193,-197,1154,180,-11,,13.6,175.8,-200.4,200,24.4,-18,,8.9,168.9,-203.8,186.1,21.5,-27.6,,11.9230769231,169.4615384615,-207.6923076923,74.5384615385,34.6923076923,-37.6153846154
156,14,187,-212,373,115,55,,13.6,170.8,-204.2,103.8,-3,-32.4,,9.2,169.5,-209,68.9,8.2,-8.6,,16.4615384615,165.9230769231,-209.4615384615,36.4615384615,44.8461538462,-61.7692307692
157,18,157,-196,-218,20,-9,,10.8,166.8,-206,-27.8,-19.8,-34.6,,11.4,164.9,-207.7,-53,-6.8,-20,,18.8461538462,161.6153846154,-210.1538461538,-63.9230769231,64.5384615385,-109
158,13,179,-201,-197,-160,-69,,9.6,169.2,-204.2,42,-13,-38,,12.3,166.6,-209.5,-34,13.6,-52.4,,18.4615384615,162.6153846154,-209.6153846154,-99.3076923077,67.3846153846,-130.5384615385
159,23,163,-196,-112,-33,-56,,7.8,165.8,-204.2,136.8,17.6,-25.2,,16.9,163.4,-211.4,51.6,60.8,-78,,17.2307692308,163,-208.2307692308,-70.0769230769,90.3846153846,-138.4615384615
160,0,168,-216,673,43,-83,,4.2,162,-207.2,172.2,18.6,-37.2,,19.1,160.2,-213.9,-30.4,101.2,-128.3,,14.8461538462,162.4615384615,-208.1538461538,-24.0769230769,110.2307692308,-151.5384615385
161,0,167,-221,-285,31,44,,4.8,168.2,-213.8,34,19.4,15.2,,20.4,160.4,-211.2,-165.5,102.6,-148.9,,12.6923076923,161.9230769231,-206.4615384615,-104.2307692308,106,-158.6153846154
162,12,169,-187,131,54,-26,,12,163,-209.4,-78.2,6.2,-5.4,,20.1,162.1,-207.4,-118.7,113.4,-170.5,,11.2307692308,162.3076923077,-203.8461538462,-120.2307692308,98.3076923077,-171.0769230769
163,4,162,-201,277,-7,-5,,15,164,-214.8,-110,40.2,-66.8,,18.1,160.8,-208.2,-83.2,130.5,-190.5,,6.6923076923,161.3076923077,-206.1538461538,-78.2307692308,111.4615384615,-190.1538461538
164,5,144,-211,65,-28,-116,,26,161,-218.6,-33.6,104,-130.8,,14.9,160.7,-207.5,-147.8,130,-207.5,,0.6923076923,161.8461538462,-204.8461538462,-106.3846153846,124.2307692308,-151.3076923077
165,3,199,-249,-18,47,179,,34,158.4,-220.6,-233,183.8,-219.4,,12.5,163.5,-205.1,-203.6,125.9,-207.7,,-4.3076923077,167.3076923077,-202.3846153846,-144.0769230769,115,-91.4615384615
166,36,141,-199,-846,-35,-59,,36,152.6,-208.6,-365,185.8,-313,,7.5,159.2,-201.9,-134.1,143.7,-253,,-4.5384615385,167.3076923077,-196,-228.3846153846,50.3076923077,-54.6923076923
167,27,174,-214,-28,224,-333,,28.2,161.2,-205.4,-159.2,220.6,-335.6,,-3.5,162,-200.4,-58.4,163.1,-197.1,,-6.9230769231,175.5384615385,-193.8461538462,-277.9230769231,-30.1538461538,-20.8461538462
168,59,147,-220,659,312,-325,,21.2,157.6,-201.6,-56.4,220.8,-314.2,,-12.2,166.1,-196.9,-98.1,125.9,-97.6,,-5.5384615385,178.3846153846,-192.3846153846,-275.1538461538,-92.2307692308,25.0769230769
169,45,131,-221,-932,371,-559,,3.8,160.4,-196.4,-262,156,-284.2,,-18.1,171.3,-191.5,-275.4,15.3,0.6,,-6.6153846154,181.6153846154,-188.7692307692,-384.6153846154,-151.3076923077,60.6153846154
170,13,170,-189,-678,57,-289,,-9,168.6,-189.6,-174.2,68,-196,,-22.1,183,-186.5,-331.2,-129.9,94.6,,-10.9166666667,185.8333333333,-186.0833333333,-339,-194.8333333333,112.25
171,-3,184,-183,183,139,-172,,-21,165.8,-195.2,96.8,101.6,-193,,-18.9,187.1,-187.1,-262.6,-193.9,149.9,,-13.0909090909,187.2727272727,-185.8181818182,-308.1818181818,-217.7272727273,148.7272727273
172,-8,156,-195,486,225,-226,,-35.2,162.8,-195.4,42.4,105.6,-58.6,,-14.1,187.6,-186.1,-357.3,-253.4,180.8,,-14.1,187.6,-186.1,-357.3,-253.4,180.8
173,-28,161,-194,-369,-12,-175,,-45.6,174.6,-192.2,-139.8,31,119,,-14.7777777778,191.1111111111,-185.1111111111,-451,-306.5555555556,226,,-14.7777777778,191.1111111111,-185.1111111111,-451,-306.5555555556,226
174,-19,172,-187,-493,-69,-118,,-40,182.2,-186.6,-288.8,-125.4,285.4,,-13.125,194.875,-184,-461.25,-343.375,276.125,,-13.125,194.875,-184,-461.25,-343.375,276.125
175,-47,156,-217,677,225,-274,,-35.2,197.4,-183.4,-488.2,-327.8,385.2,,-12.2857142857,198.1428571429,-183.5714285714,-456.7142857143,-382.5714285714,332.4285714286,,-12.2857142857,198.1428571429,-183.5714285714,-456.7142857143,-382.5714285714,332.4285714286
176,-74,169,-184,-89,159,500,,-16.8,208.4,-179,-622,-489.4,492.8,,-6.5,205.1666666667,-178,-645.6666666667,-483.8333333333,433.5,,-6.5,205.1666666667,-178,-645.6666666667,-483.8333333333,433.5
177,-60,215,-179,-425,-148,662,,7,212.4,-176.8,-757,-612.4,420.2,,7,212.4,-176.8,-757,-612.4,420.2,,7,212.4,-176.8,-757,-612.4,420.2
178,0,199,-166,-1114,-794,657,,23.75,211.75,-176.25,-840,-728.5,359.75,,23.75,211.75,-176.25,-840,-728.5,359.75,,23.75,211.75,-176.25,-840,-728.5,359.75
179,5,248,-171,-1490,-1081,381,,31.6666666667,216,-179.6666666667,-748.6666666667,-706.6666666667,260.6666666667,,31.6666666667,216,-179.6666666667,-748.6666666667,-706.6666666667,260.6666666667,,31.6666666667,216,-179.6666666667,-748.6666666667,-706.6666666667,260.6666666667
180,45,211,-195,8,-583,264,,45,200,-184,-378,-519.5,200.5,,45,200,-184,-378,-519.5,200.5,,45,200,-184,-378,-519.5,200.5
181,45,189,-173,-764,-456,137,,45,189,-173,-764,-456,137,,45,189,-173,-764,-456,137,,45,189,-173,-764,-456,137
