AccX_0,AccY_0,AccZ_0,GyroX_0,GyroY_0,GyroZ_0,AccX_1,AccY_1,AccZ_1,GyroX_1,GyroY_1,GyroZ_1,AccX_2,AccY_2,AccZ_2,GyroX_2,GyroY_2,GyroZ_2,AccX_3,AccY_3,AccZ_3,GyroX_3,GyroY_3,GyroZ_3,AccX_4,AccY_4,AccZ_4,GyroX_4,GyroY_4,GyroZ_4,AccX_5,AccY_5,AccZ_5,GyroX_5,GyroY_5,GyroZ_5,AccX_6,AccY_6,AccZ_6,GyroX_6,GyroY_6,GyroZ_6,AccX_7,AccY_7,AccZ_7,GyroX_7,GyroY_7,GyroZ_7,AccX_8,AccY_8,AccZ_8,GyroX_8,GyroY_8,GyroZ_8,AccX_9,AccY_9,AccZ_9,GyroX_9,GyroY_9,GyroZ_9,AccX_10,AccY_10,AccZ_10,GyroX_10,GyroY_10,GyroZ_10,AccX_11,AccY_11,AccZ_11,GyroX_11,GyroY_11,GyroZ_11,AccX_12,AccY_12,AccZ_12,GyroX_12,GyroY_12,GyroZ_12,AccX_13,AccY_13,AccZ_13,GyroX_13,GyroY_13,GyroZ_13,AccX_14,AccY_14,AccZ_14,GyroX_14,GyroY_14,GyroZ_14,AccX_15,AccY_15,AccZ_15,GyroX_15,GyroY_15,GyroZ_15,AccX_16,AccY_16,AccZ_16,GyroX_16,GyroY_16,GyroZ_16,AccX_17,AccY_17,AccZ_17,GyroX_17,GyroY_17,GyroZ_17,AccX_18,AccY_18,AccZ_18,GyroX_18,GyroY_18,GyroZ_18,AccX_19,AccY_19,AccZ_19,GyroX_19,GyroY_19,GyroZ_19,AccX_20,AccY_20,AccZ_20,GyroX_20,GyroY_20,GyroZ_20,AccX_21,AccY_21,AccZ_21,GyroX_21,GyroY_21,GyroZ_21,AccX_22,AccY_22,AccZ_22,GyroX_22,GyroY_22,GyroZ_22,AccX_23,AccY_23,AccZ_23,GyroX_23,GyroY_23,GyroZ_23,AccX_24,AccY_24,AccZ_24,GyroX_24,GyroY_24,GyroZ_24,AccX_25,AccY_25,AccZ_25,GyroX_25,GyroY_25,GyroZ_25,AccX_26,AccY_26,AccZ_26,GyroX_26,GyroY_26,GyroZ_26,AccX_27,AccY_27,AccZ_27,GyroX_27,GyroY_27,GyroZ_27,AccX_28,AccY_28,AccZ_28,GyroX_28,GyroY_28,GyroZ_28,AccX_29,AccY_29,AccZ_29,GyroX_29,GyroY_29,GyroZ_29,Label 
-8.4,107.6,-1636.4,-1005.4,461.8,-185.2,34.2,144.2,-1634.8,-886.0,157.8,-303.8,50.2,138.8,-1632.4,-586.6,144.4,-67.6,32.6,176.6,-1620.0,-1625.4,119.8,-27.0,8.6,227.2,-1601.8,-2877.8,3.8,4.8,17.4,287.0,-1598.6,-4735.4,-10.4,283.0,44.2,418.6,-1586.4,-7201.2,160.4,287.4,64.8,546.0,-1537.6,-8856.4,298.8,528.0,54.4,683.6,-1471.4,-10446.2,748.8,633.4,78.0,946.4,-1329.2,-13312.8,1325.2,618.8,155.0,1160.6,-1202.4,-12665.4,1456.6,275.6,219.0,1410.8,-1126.8,-11429.2,1500.2,280.6,177.0,1544.8,-932.8,-11939.0,2142.4,-370.0,107.2,1675.6,-762.0,-9727.6,2151.8,316.4,184.0,1716.2,-529.6,-8267.8,2253.2,491.8,203.8,1729.2,-346.8,-7148.0,2149.6,859.2,255.0,1722.6,-224.0,-4412.4,1565.8,761.0,267.0,1760.0,-122.0,-1309.0,621.0,612.4,247.6,1720.6,-143.2,932.4,-222.6,385.6,244.6,1745.8,-175.6,2617.0,-894.0,342.6,218.6,1722.8,-235.8,4851.6,-1642.6,159.4,204.6,1693.8,-373.6,7603.6,-2558.4,33.0,202.4,1650.6,-567.6,10072.6,-3083.4,-340.6,154.2,1518.4,-713.6,11968.6,-3412.0,-398.6,137.4,1401.2,-926.8,13283.8,-3145.4,-49.2,127.8,1253.4,-1092.0,14122.4,-2784.6,-41.2,120.2,1023.6,-1274.4,14888.8,-2004.8,-189.2,98.4,699.8,-1385.8,14956.0,-1680.6,308.6,21.6,494.4,-1570.0,11429.8,-774.0,-1056.8,-13.8,284.8,-1593.8,6414.0,-471.4,-33.8,TILT_R
-35.0,167.8,-1601.4,3076.6,123.4,-877.4,-38.0,82.2,-1642.4,1384.8,465.2,-594.0,-37.6,71.2,-1640.4,470.6,337.2,-26.0,1.8,30.0,-1643.0,-169.8,223.2,69.2,-15.0,64.4,-1615.8,-1194.2,219.8,-48.4,0.8,92.4,-1613.4,-1534.2,152.2,-2.4,1.2,116.4,-1600.6,-2412.4,330.4,110.6,3.8,165.8,-1599.4,-4526.0,654.2,100.0,3.8,271.6,-1584.8,-7720.2,1077.0,-2.6,-9.8,438.6,-1564.8,-10617.4,1497.6,-387.2,25.0,652.6,-1494.8,-11849.6,1824.4,-320.2,67.8,878.2,-1399.8,-11873.2,2086.4,-254.6,97.8,1085.4,-1241.0,-12607.6,2435.6,-295.8,119.0,1277.6,-1101.0,-11873.6,2571.4,-237.0,191.0,1455.8,-930.0,-10946.2,2668.2,-88.6,194.2,1553.4,-726.0,-10821.0,2907.6,60.8,238.6,1673.0,-515.0,-10164.2,2991.6,678.0,263.0,1730.0,-323.8,-7722.2,2800.0,670.0,323.2,1789.6,-199.0,-3809.6,1541.8,840.8,317.4,1747.6,-147.8,-1602.8,711.4,400.4,304.8,1752.8,-141.2,329.4,-3.4,-72.0,291.6,1721.0,-174.8,1840.2,-671.0,-174.4,277.2,1753.6,-234.2,4061.0,-1590.4,-323.8,291.6,1713.0,-313.0,5867.6,-2335.0,-417.6,256.8,1664.2,-473.6,8762.0,-3256.0,-561.4,224.2,1568.2,-603.8,10284.6,-3567.4,-619.0,178.8,1500.2,-804.0,13207.6,-4364.8,139.0,113.2,1345.2,-1048.2,16297.4,-4900.6,673.8,35.2,1141.0,-1179.2,13856.0,-3503.6,543.2,70.0,914.6,-1346.0,11173.2,-2056.2,24.4,TILT_R
-19.6,815.4,-1445.2,9347.4,-1031.8,-561.0,-13.2,540.8,-1522.6,7932.4,-373.6,-1004.6,11.0,392.8,-1555.8,8913.8,21.2,-946.8,-5.0,192.4,-1590.6,3092.6,671.8,-1966.6,3.0,111.6,-1634.6,1715.6,604.0,-1274.2,-6.8,103.4,-1644.6,984.4,320.4,-852.4,-26.6,68.4,-1645.6,619.8,221.8,82.0,-21.2,63.8,-1646.2,129.6,230.8,-7.0,3.0,69.4,-1637.2,-737.0,-0.4,298.2,0.6,86.6,-1617.0,-1798.2,154.8,304.0,1.6,138.6,-1610.8,-3827.0,309.0,596.8,10.6,231.0,-1587.6,-6781.4,595.2,728.0,25.2,382.0,-1577.8,-10716.4,1129.2,361.4,37.6,626.8,-1471.0,-13919.2,1773.8,-42.0,50.2,926.8,-1318.0,-15450.6,2376.8,-380.8,88.8,1173.8,-1141.2,-15229.6,2822.8,-410.6,154.8,1422.4,-925.4,-14203.4,2989.0,-263.2,187.4,1570.8,-753.4,-11857.4,3068.6,-114.6,177.6,1647.4,-535.2,-10842.6,3233.0,-544.0,138.2,1724.4,-412.4,-7466.6,2561.6,-191.8,245.2,1707.0,-334.6,-4967.4,1952.6,-139.6,203.0,1742.8,-275.4,-1374.8,790.8,-114.6,227.2,1711.2,-253.4,456.6,-56.0,-83.4,218.4,1728.2,-283.8,2387.6,-954.8,103.2,214.2,1736.2,-352.0,5143.2,-2048.8,215.2,199.2,1697.0,-456.6,8596.2,-3098.4,168.6,174.6,1611.8,-654.6,12797.0,-4321.6,418.6,130.8,1442.2,-841.0,16198.4,-4817.6,436.0,35.4,1210.8,-1089.6,16439.0,-3772.2,40.2,31.2,950.4,-1348.8,16944.6,-2661.0,-441.6,TILT_R
20.0,755.8,-1448.8,14984.2,-1850.4,123.6,33.6,377.8,-1599.2,10115.8,-624.4,-515.0,89.0,416.2,-1645.4,6503.4,37.8,136.0,43.2,115.0,-1616.4,3463.0,461.6,-537.0,-80.8,-0.8,-1596.0,2330.8,296.4,83.8,-34.8,-22.0,-1631.2,705.4,90.6,121.2,-71.0,-11.6,-1650.0,-508.8,43.0,280.4,-19.8,-14.8,-1643.8,-556.8,-123.8,547.6,-26.8,-4.2,-1623.6,-1395.2,-87.6,572.6,-29.8,18.2,-1604.4,-3136.0,72.2,556.4,-20.0,103.4,-1593.0,-5255.0,305.0,553.4,6.0,226.0,-1575.8,-8742.6,616.4,489.2,-4.2,426.2,-1503.2,-12815.0,1291.8,124.2,-3.0,699.2,-1390.8,-15672.8,2107.0,-37.0,55.2,1010.8,-1310.4,-14161.0,2561.2,-281.8,75.8,1165.6,-1088.8,-14436.0,3204.2,-668.0,116.6,1366.4,-868.4,-13979.8,3628.4,-810.2,143.8,1566.6,-627.0,-13667.6,3992.4,-86.4,122.8,1742.8,-525.8,-11742.8,3588.0,168.6,138.8,1814.2,-208.4,-9783.2,3336.6,438.4,165.6,1790.0,-85.0,-4526.0,1897.6,337.0,229.6,1743.0,-82.4,-1583.4,970.8,234.2,255.4,1746.0,-50.4,315.4,6.2,319.6,261.0,1758.4,-67.2,1370.6,-537.0,116.0,260.4,1758.6,-100.0,3310.8,-1254.4,65.4,216.0,1768.0,-195.6,6226.2,-2382.6,-204.4,203.2,1742.0,-360.2,10527.2,-3787.6,-420.4,169.2,1641.0,-533.0,14268.0,-4308.4,-585.8,138.8,1440.2,-753.6,16567.6,-4192.8,136.0,44.0,1184.6,-1017.6,15178.8,-3199.4,214.0,TILT_R
12.2,1000.6,-1206.8,16612.8,-2622.0,267.0,-29.2,634.2,-1409.6,16486.6,-1691.0,-935.4,-46.2,439.0,-1497.4,13650.2,-382.6,-1849.2,-54.2,11.8,-1575.8,6619.6,831.4,-1305.8,-5.6,14.8,-1669.2,4564.8,770.2,-546.0,-43.2,-4.2,-1636.8,1862.8,489.4,-35.2,-8.6,-92.4,-1661.8,701.4,335.4,-156.4,2.8,-63.2,-1641.2,-475.8,127.0,16.4,12.0,-55.0,-1638.2,-839.4,-40.0,70.2,9.2,-23.4,-1612.8,-1806.4,46.0,-1.6,20.2,25.4,-1612.8,-3386.4,165.8,-12.8,9.2,104.8,-1598.6,-5900.4,309.6,67.0,-2.8,249.8,-1570.2,-9949.8,748.0,230.4,-1.8,516.0,-1512.0,-15029.6,1425.0,233.4,70.4,770.6,-1392.4,-17482.4,2030.2,76.8,89.0,1131.6,-1156.0,-19936.4,3199.4,-341.8,164.0,1413.2,-930.4,-18528.4,4062.4,-764.8,195.0,1595.2,-681.6,-14201.0,3820.6,-928.8,275.4,1696.4,-434.4,-10732.4,2929.4,-91.6,237.8,1778.4,-247.0,-4842.8,1348.2,426.6,296.8,1769.2,-193.6,-1481.0,529.0,330.8,229.2,1714.0,-167.4,225.6,-4.2,194.4,216.4,1717.4,-193.6,1826.4,-797.0,417.6,216.6,1736.6,-225.0,2576.4,-1061.0,251.4,214.4,1731.6,-301.2,3727.0,-1498.4,271.2,216.2,1730.8,-418.6,6453.2,-2429.4,276.4,216.4,1664.4,-535.0,9408.2,-3367.2,385.6,191.4,1576.8,-715.2,13149.8,-4288.2,643.8,137.4,1393.6,-935.8,16134.8,-4562.0,701.0,108.4,1180.2,-1153.2,17866.2,-4292.6,430.6,TILT_R
53.8,866.8,-1277.2,15686.6,-2772.2,326.6,55.8,673.4,-1422.0,11901.2,-1028.4,-570.2,52.2,271.8,-1552.2,9360.2,-239.0,-358.4,-30.4,133.4,-1577.6,4417.8,294.8,-178.2,-60.4,82.0,-1620.6,2996.8,402.8,-806.8,-23.4,36.4,-1617.8,1093.6,542.2,-475.8,-28.0,3.0,-1636.0,17.8,339.6,-301.2,1.8,-0.2,-1652.6,-535.0,66.6,-25.6,16.2,20.8,-1629.2,-649.0,-5.0,125.6,20.6,24.2,-1625.6,-1272.2,53.8,129.2,-3.2,48.0,-1594.2,-2346.6,179.6,98.0,11.8,99.4,-1587.2,-4522.2,478.0,88.4,18.8,221.0,-1585.2,-7180.2,783.0,151.8,46.2,419.6,-1544.0,-10215.2,1215.4,142.6,67.6,625.8,-1501.2,-13152.8,1767.8,39.8,124.6,910.0,-1366.2,-15676.4,2321.6,121.4,84.6,1145.8,-1147.4,-17668.0,3418.8,-399.4,120.2,1433.0,-937.0,-15615.0,4104.2,-794.2,178.8,1595.6,-673.4,-11824.8,3671.0,-437.4,142.0,1680.4,-525.0,-7719.4,2588.4,832.6,219.0,1650.6,-373.6,-7631.8,3079.0,723.4,189.0,1789.4,-274.0,-5582.4,2286.6,1124.2,319.2,1822.6,-179.0,-1724.8,443.4,1493.2,367.0,1752.4,-287.4,423.2,370.2,-29.6,274.0,1729.6,-267.0,1808.8,-699.8,16.0,390.2,1710.8,-288.8,4541.0,-2047.6,510.8,356.6,1670.4,-394.4,6168.0,-2878.6,544.8,350.0,1614.4,-552.0,9623.6,-4234.4,863.4,374.2,1562.6,-746.8,13405.6,-5406.0,947.2,309.8,1377.2,-950.8,15434.0,-5788.2,950.6,TILT_R
137.0,1165.0,-1193.0,15528.4,-5358.2,642.8,113.8,831.8,-1337.6,15015.6,-4381.2,-419.6,-29.2,595.2,-1498.4,12016.8,-3199.4,-197.6,-78.2,447.4,-1575.6,6848.2,-1370.2,-30.6,-49.2,314.2,-1527.6,1799.6,535.6,-980.8,-14.0,301.6,-1616.6,1100.8,337.6,189.4,-16.6,221.0,-1605.8,-132.6,494.0,-738.0,-9.4,231.8,-1597.6,-1802.2,340.2,-65.4,-0.8,282.4,-1618.8,632.8,-65.0,60.4,47.6,314.4,-1585.8,-460.8,147.6,-182.6,55.4,250.6,-1537.4,-1175.2,299.0,424.8,-46.2,265.2,-1539.4,-3781.0,766.0,86.2,-30.6,325.2,-1526.4,-6313.4,1267.0,-774.2,-18.2,549.2,-1515.6,-9668.8,2123.8,-958.2,38.2,762.8,-1443.8,-11099.2,2813.2,-844.8,131.4,981.0,-1349.4,-11836.6,3077.8,-1369.0,174.4,1172.2,-1275.8,-12865.4,2902.0,-1220.8,219.0,1385.2,-1046.0,-12509.4,2706.2,-1050.8,297.0,1557.6,-917.4,-8714.2,1962.8,-508.6,263.0,1618.6,-831.0,-7416.0,1474.2,132.0,208.2,1669.4,-721.8,-8107.4,1983.8,263.4,181.8,1634.2,-504.0,-4717.2,1588.2,-289.0,225.4,1659.4,-458.8,-599.6,102.2,184.4,261.2,1633.4,-428.0,165.6,-238.4,405.4,270.8,1652.2,-431.0,-476.6,106.8,509.6,271.8,1714.4,-454.0,134.6,-350.2,463.8,274.0,1712.8,-483.0,1520.4,-843.8,438.6,272.2,1712.2,-547.2,3719.8,-1581.8,676.6,270.0,1692.6,-620.0,6368.0,-2264.4,827.2,200.6,1627.6,-753.4,9978.6,-3426.4,1014.8,TILT_R
225.0,1519.8,-887.2,13647.8,-3833.6,786.0,271.0,1230.0,-1091.8,17073.4,-4535.2,580.8,151.6,975.8,-1301.2,16230.2,-3646.8,274.6,73.8,645.6,-1453.4,12859.8,-2067.2,-481.0,-50.8,396.2,-1532.4,10521.6,-1294.0,254.6,7.4,210.6,-1645.8,6861.8,-277.2,-438.2,9.6,167.8,-1634.8,3279.0,200.6,729.4,19.6,114.2,-1658.2,2561.8,315.8,-671.4,7.4,38.6,-1634.0,-498.0,511.4,87.4,15.6,47.0,-1630.8,-721.8,253.6,148.8,24.8,79.2,-1618.6,-978.8,302.0,-105.0,12.0,82.6,-1625.2,-710.0,222.2,10.0,12.2,92.8,-1618.8,-1728.6,332.8,-37.4,21.6,131.4,-1624.2,-3503.4,468.8,-162.4,24.0,230.2,-1620.6,-5263.6,667.8,-109.4,47.8,354.6,-1584.8,-7379.0,1094.2,-244.8,78.2,510.6,-1537.6,-9425.4,1623.8,-425.0,135.0,726.4,-1452.0,-13175.6,2622.4,-75.8,163.0,982.4,-1306.2,-16095.8,3657.2,-467.0,128.4,1217.6,-1066.4,-15004.6,4140.8,-888.8,271.6,1368.4,-881.0,-10515.6,3399.6,-1599.6,288.4,1569.8,-755.0,-7796.6,2971.4,-1158.0,247.4,1567.8,-629.2,-5666.4,2573.8,-1065.2,240.6,1652.8,-589.2,-3793.6,1864.6,-624.6,261.2,1669.8,-491.2,-2905.8,1418.4,-428.0,261.2,1691.4,-507.0,257.6,-117.8,453.6,286.6,1661.8,-489.6,1719.6,-890.0,533.4,270.2,1655.4,-520.0,2401.6,-1016.4,623.8,284.4,1651.4,-573.0,3843.0,-1580.2,827.0,241.6,1623.2,-642.8,5904.2,-2208.0,1232.2,TILT_R
243.8,1541.8,-769.4,9004.6,-2962.6,1110.0,256.6,1451.0,-962.8,13311.2,-4138.0,1540.2,178.6,1206.6,-1104.2,13960.8,-3909.4,1282.8,150.8,1047.8,-1229.8,13074.0,-2858.4,1022.4,117.8,751.4,-1412.4,14722.2,-3000.6,348.4,118.4,548.2,-1578.6,12343.2,-2320.2,599.2,50.0,292.0,-1571.2,9992.2,-1201.2,-585.2,-46.0,150.8,-1626.6,6531.8,7.4,-1191.0,-40.0,-42.0,-1647.6,3412.2,413.0,-707.6,69.4,-81.4,-1632.4,1550.8,327.6,-163.8,-1.8,-135.4,-1620.4,413.2,218.0,335.2,35.8,-132.6,-1616.0,-499.4,165.8,197.2,34.6,-124.2,-1614.2,-806.0,33.6,222.8,46.2,-104.2,-1615.2,-1513.2,42.2,86.0,23.6,-69.0,-1603.4,-3213.0,285.0,-92.2,38.6,29.6,-1607.2,-5607.6,491.2,-95.0,51.2,179.0,-1594.2,-8867.4,703.4,-200.0,63.6,390.6,-1541.6,-11507.6,1016.4,-89.6,49.6,718.0,-1489.6,-13309.6,1498.2,606.8,58.6,916.0,-1410.6,-14644.0,2466.6,-396.4,189.0,1233.4,-1185.2,-16007.4,3045.6,-802.0,195.2,1348.6,-985.8,-14463.8,3392.0,-1673.0,206.8,1503.0,-818.8,-12813.0,3341.2,-1375.2,243.8,1601.0,-625.8,-11401.8,3506.0,-431.6,153.8,1669.4,-465.0,-5203.0,2047.8,81.6,274.0,1658.8,-455.2,-2003.2,998.0,683.0,263.8,1676.0,-378.0,-996.2,512.2,719.8,266.8,1685.8,-384.6,92.6,-228.6,658.4,243.2,1691.6,-391.6,647.6,-265.4,463.6,324.4,1687.0,-379.2,1381.2,-618.0,642.6,TILT_R
103.8,218.8,-1608.2,708.4,424.6,-230.6,131.4,207.8,-1627.0,2012.0,556.8,-539.0,144.0,140.2,-1638.8,4036.0,489.2,-839.2,126.2,48.0,-1661.2,3980.6,515.8,-1221.8,143.8,-56.2,-1710.8,7306.6,-212.0,-1492.4,123.8,-141.4,-1736.8,8112.8,-415.4,-2236.2,24.4,-529.8,-1748.4,8433.4,-470.0,-2447.6,-35.0,-465.4,-1982.2,8692.4,175.6,-2971.6,198.0,-485.4,-1457.2,4200.6,193.0,-1734.2,190.8,-635.8,-1481.6,4215.6,474.0,-2177.6,102.0,-784.4,-1417.8,5090.8,63.4,-1458.4,185.2,-862.8,-1353.4,3869.6,-362.4,-1128.0,191.2,-903.2,-1246.2,1372.8,10.0,-280.6,207.6,-931.0,-1256.4,441.4,360.8,182.4,227.8,-934.8,-1302.6,-1101.0,-58.4,891.8,192.8,-893.0,-1315.4,-2450.6,-306.0,1141.6,166.8,-844.6,-1365.8,-2833.4,-579.0,1644.0,131.6,-780.6,-1394.6,-3835.2,-532.2,2048.8,122.4,-701.6,-1430.0,-6314.0,-738.6,2332.6,92.0,-551.2,-1496.6,-8536.6,-1102.4,3000.4,-11.2,-382.2,-1516.0,-9818.2,-1270.6,2840.0,16.8,-150.6,-1576.8,-12347.8,-692.4,3231.6,-56.8,142.2,-1546.4,-12927.2,-475.0,2488.0,-113.4,450.6,-1581.4,-10071.2,118.6,1245.2,-46.6,695.8,-1579.8,-7058.6,541.4,1098.8,10.0,692.2,-1532.4,-4781.2,1095.6,541.0,-4.6,812.8,-1553.6,-888.4,988.2,-24.0,16.4,771.8,-1544.8,578.6,521.4,180.4,26.8,753.4,-1535.8,1420.8,221.6,327.8,25.0,717.8,-1555.0,2325.4,124.2,56.8,TILT_L
25.0,673.8,-1573.8,3930.2,62.2,-159.6,20.8,579.4,-1585.4,6965.4,144.4,-636.8,41.2,407.4,-1605.8,12273.8,-24.4,-1278.8,80.4,64.2,-1567.6,15591.4,251.8,-1999.0,58.8,-257.0,-1529.0,12862.2,722.6,-1754.8,105.2,-541.4,-1464.2,11141.2,929.6,-2487.6,136.2,-699.4,-1347.6,9625.0,1071.4,-2655.0,300.8,-940.4,-1202.2,6584.2,1330.0,-3106.6,265.6,-1039.8,-1186.0,3630.4,1646.0,-3415.4,326.8,-1046.4,-1174.0,1424.2,1806.8,-2818.4,449.0,-1047.0,-1162.6,1473.8,1039.6,-1046.4,415.4,-1087.0,-1133.6,442.0,209.2,-70.0,341.4,-1104.2,-1134.4,-1157.4,-268.0,326.0,378.0,-1081.8,-1165.8,-2911.0,-761.8,1224.8,337.6,-1037.2,-1187.2,-5748.2,-1456.2,1974.2,264.4,-931.0,-1241.6,-9876.4,-2190.6,3452.4,197.4,-693.2,-1340.4,-13936.0,-2933.4,4363.8,79.0,-375.4,-1511.8,-15032.6,-3581.6,5176.4,76.6,-124.0,-1497.6,-15715.6,-3576.2,4068.4,22.2,188.2,-1572.8,-14573.8,-2275.8,4089.0,-126.4,478.0,-1556.2,-10316.4,-153.8,2735.0,-92.4,651.8,-1637.4,-6762.2,487.6,1204.4,-116.2,718.2,-1408.0,-5030.6,1612.2,-694.2,-85.6,858.6,-1520.4,-2890.4,1725.0,-161.6,-75.0,889.0,-1500.8,1893.0,1223.6,-38.8,-8.4,801.6,-1483.8,3362.6,805.4,420.8,-29.8,710.8,-1474.2,3031.8,951.0,-164.6,-1.6,704.8,-1502.8,2440.8,728.6,-258.0,13.0,639.2,-1505.4,4822.6,569.8,-854.4,13.8,526.8,-1552.2,7164.4,568.8,-1280.8,TILT_L
6.2,325.0,-1544.4,12484.8,287.6,-2410.4,22.0,-103.0,-1567.0,16974.0,415.8,-2184.4,37.8,-439.4,-1514.6,17867.0,2122.6,-1148.2,-26.4,-625.4,-1516.2,8543.0,1708.8,-2533.2,138.8,-779.6,-1414.0,4521.2,1208.2,-1971.2,149.4,-800.6,-1385.2,3541.0,334.8,-1399.8,201.6,-882.8,-1335.2,1393.6,-167.4,-541.8,197.4,-880.2,-1286.4,8.0,-73.8,-101.6,182.6,-886.4,-1266.2,-153.8,115.0,27.2,177.4,-902.8,-1323.0,-634.0,50.8,190.2,160.6,-915.8,-1348.4,-1602.0,-65.6,227.4,156.2,-874.6,-1364.4,-2929.6,-197.8,789.0,139.8,-800.6,-1396.0,-5149.2,-348.0,1646.8,109.0,-684.0,-1444.0,-8073.4,-534.4,2572.6,86.4,-514.6,-1495.2,-10992.0,-484.6,3314.8,37.8,-192.0,-1557.4,-13989.8,-588.2,3112.0,26.0,146.2,-1564.6,-18321.0,-471.8,3523.0,42.6,476.6,-1589.6,-11825.6,-992.4,1989.6,15.4,713.2,-1515.2,-6154.0,-793.2,858.4,-67.4,757.8,-1570.2,-243.0,-657.6,-182.4,-115.0,755.6,-1534.0,572.4,389.6,133.6,-76.8,743.6,-1524.4,895.6,560.8,85.6,-62.2,733.4,-1576.2,1081.2,-188.2,-252.6,-142.2,567.0,-1563.0,1590.4,-836.2,-1215.0,-12.8,635.0,-1571.2,918.2,-456.0,-623.0,-44.2,623.0,-1552.4,227.2,47.4,-22.8,-78.0,636.8,-1556.0,1118.0,-63.4,-641.6,-8.4,621.6,-1548.2,2212.4,25.6,-548.2,-62.0,537.6,-1579.2,4026.8,462.6,-587.4,-4.4,434.4,-1550.8,7736.6,526.0,-1776.4,TILT_L
-27.4,248.8,-1598.2,12245.4,709.0,-2654.4,25.0,-108.0,-1601.2,16179.0,771.2,-3509.8,43.8,-478.2,-1472.6,13165.4,973.4,-2960.4,106.6,-730.6,-1358.2,8842.6,863.0,-3217.4,80.2,-855.4,-1359.4,5085.4,985.6,-2560.0,148.0,-949.0,-1305.6,4902.0,446.6,-1902.6,208.2,-982.2,-1267.2,2549.8,90.2,-1538.8,214.0,-979.4,-1198.0,1134.4,-44.6,-831.8,233.8,-1025.4,-1201.2,-582.4,-10.2,121.4,221.8,-986.4,-1223.8,-1020.4,-105.4,859.2,230.2,-980.4,-1223.8,-1907.2,29.2,1250.2,204.2,-974.6,-1260.8,-3310.2,-100.6,1633.4,135.6,-916.0,-1306.8,-5743.2,-202.4,2073.6,136.4,-768.8,-1369.0,-9180.6,-668.0,3483.0,147.0,-564.8,-1386.8,-12158.0,-670.0,4099.0,157.6,-297.4,-1435.4,-14094.4,-1017.6,5364.2,115.2,28.0,-1577.8,-15083.4,-400.0,4910.4,-51.8,402.6,-1527.6,-15220.2,278.4,2777.2,-89.6,599.8,-1559.4,-9246.0,200.0,1215.2,-44.2,818.2,-1554.0,-4443.0,599.4,385.8,-23.0,838.4,-1536.2,-931.8,715.8,744.8,5.8,820.8,-1488.4,-375.6,517.2,689.0,34.0,817.6,-1462.0,-1046.2,523.8,266.0,30.2,861.8,-1480.8,-580.4,182.0,329.4,44.0,848.8,-1475.0,-123.6,128.4,338.6,44.6,840.8,-1482.0,70.8,145.4,111.4,71.4,835.2,-1477.0,389.0,59.2,21.4,39.6,823.6,-1506.0,1261.6,64.2,-47.4,63.0,808.0,-1527.4,3013.6,-64.4,-243.4,34.0,733.4,-1520.8,5192.4,-186.0,-341.2,TILT_L
29.4,611.0,-1528.0,8275.0,-285.0,-1107.0,19.0,432.4,-1534.0,12225.8,-514.0,-1823.6,67.6,85.0,-1525.8,16368.6,-703.4,-2505.6,40.4,-247.2,-1447.4,15570.6,-132.4,-2612.8,162.0,-546.4,-1435.2,11638.8,351.0,-3162.0,133.4,-773.8,-1374.4,7622.4,587.2,-3204.4,114.2,-889.0,-1316.0,5143.0,567.2,-2692.6,102.2,-1024.0,-1229.0,3100.0,370.4,-1974.4,173.4,-1018.2,-1197.2,907.0,96.0,-603.0,210.6,-1019.8,-1217.8,-431.4,-272.0,-30.4,176.0,-1018.6,-1195.6,-361.8,-768.2,741.8,118.2,-1025.2,-1180.2,-1153.4,-139.6,653.0,180.6,-1010.0,-1222.0,-2348.2,-213.8,1219.6,126.8,-987.0,-1256.4,-4395.2,-264.2,1960.6,103.0,-920.8,-1305.6,-7866.4,-216.8,2836.0,65.8,-712.0,-1375.8,-11938.2,-158.6,3397.6,34.2,-401.6,-1415.4,-14395.6,110.6,2905.0,14.4,-67.8,-1420.2,-15703.0,613.2,2475.2,-45.6,216.2,-1573.4,-14589.2,931.2,2050.6,23.0,548.8,-1479.8,-13903.2,1737.0,1571.0,30.6,815.4,-1581.4,-6874.6,1425.0,1178.4,109.8,887.8,-1527.4,-1545.6,616.8,907.2,108.0,795.4,-1546.8,574.4,357.6,396.2,141.0,803.8,-1497.2,-7.2,125.8,412.8,113.0,775.0,-1499.2,244.8,-241.2,281.6,107.0,776.0,-1478.6,-190.2,-254.4,301.2,95.8,776.0,-1478.6,-13.2,-145.8,80.0,79.6,785.6,-1496.2,636.4,-148.2,58.6,101.2,763.2,-1495.4,1891.0,-335.6,-303.4,79.0,727.8,-1531.6,4603.0,-742.8,-709.6,TILT_L
